target_contact,receiver_contact,source_contact,value,unit
8,8,6,0.0003776141324027076,dimensionless
8,8,7,0.0003641548101790955,dimensionless
8,8,8,-0.00031864248334266657,dimensionless
8,8,9,0.001565119849775587,dimensionless
8,9,1,0.0005815683230447171,dimensionless
8,9,2,0.00010277254588641884,dimensionless
8,9,3,0.00040853834176668587,dimensionless
8,9,4,0.0010654641199528852,dimensionless
8,9,5,0.0031167795552655797,dimensionless
8,9,6,0.0003743651256383353,dimensionless
8,9,7,0.002113279312398783,dimensionless
8,9,8,0.011239561990562422,dimensionless
8,9,9,-0.010438398718193633,dimensionless
