target_contact,receiver_contact,source_contact,value,unit
4,5,3,-0.5285543138037837,ns
4,5,4,-0.7522160696988949,ns
4,5,5,-0.007753440616210087,ns
4,5,6,0.02575859195411825,ns
4,5,7,-0.29100365058756417,ns
4,5,8,-0.38316965028740746,ns
4,5,9,-0.14662104844226878,ns
4,6,1,-0.12983540492011172,ns
4,6,2,-0.0632276525913847,ns
4,6,3,-0.6966048457804577,ns
4,6,4,-0.4495629568418511,ns
4,6,5,-0.017625429930242756,ns
4,6,6,-0.02412162876744394,ns
4,6,7,-0.31067855818354717,ns
4,6,8,-0.5789900663454496,ns
4,6,9,-0.05736268255432553,ns
4,7,1,-0.1057708559328181,ns
4,7,2,-0.012505414030630303,ns
4,7,3,-0.21929174773645416,ns
4,7,4,-0.4888194137016733,ns
4,7,5,-0.060526999430455364,ns
4,7,6,0.025314739823580776,ns
4,7,7,-0.2567884702541694,ns
4,7,8,-0.2730882218508525,ns
4,7,9,0.1955761905991563,ns
4,8,1,0.12093596593083114,ns
4,8,2,0.004783452653671642,ns
4,8,3,0.6812741473657865,ns
4,8,4,-0.42705581948348986,ns
4,8,5,0.06719109369306991,ns
4,8,6,-0.010934374240183769,ns
4,8,7,0.21647215860564997,ns
4,8,8,0.3728952602009275,ns
4,8,9,0.6976797173376836,ns
4,9,1,0.05311859310776076,ns
4,9,2,0.05785250363717815,ns
4,9,3,0.030762251919827246,ns
4,9,4,-0.0035406163550144665,ns
4,9,5,-0.022194554561602218,ns
4,9,6,-0.02212466043642839,ns
4,9,7,-0.11099605613368385,ns
4,9,8,-0.0881393854341923,ns
4,9,9,-0.8508529559938257,ns
5,1,1,1.0731206914563804,ns
5,1,2,0.469665000873818,ns
5,1,3,0.07336174356867035,ns
5,1,4,0.42506135518517546,ns
5,1,5,0.423155426710486,ns
5,1,6,2.8648924163827623,ns
5,1,7,0.35633855388981356,ns
5,1,8,2.668311377869837,ns
5,1,9,-0.009536215839163411,ns
5,2,1,0.6108968226376666,ns
5,2,2,0.1929816067430508,ns
5,2,3,0.0746146413265095,ns
5,2,4,0.22268444398847329,ns
5,2,5,-0.05629964049754508,ns
5,2,6,1.5937678286689894,ns
5,2,7,0.19195498676613196,ns
5,2,8,1.40001999240304,ns
5,2,9,-0.003999597859762741,ns
5,3,1,0.7451314598611727,ns
5,3,2,0.326011592375634,ns
5,3,3,0.07551917993064258,ns
5,3,4,0.28818189367991154,ns
5,3,5,0.3024594319896452,ns
5,3,6,1.9737110193036185,ns
5,3,7,0.2892667485300033,ns
5,3,8,1.7678956731819742,ns
5,3,9,-0.25414032924592045,ns
